id,slug,user,content,published_date,location,hashtags,mentions,urls,images_urls,videos_urls,num_of_likes,num_of_retweets,num_of_replies,num_of_quotes,score,type,parent_tweet_id,topics,categories,created_at
t256,score-win-total,u26,employee choice poor painting. food few star still activity himself rest. something eye actually good. off hit artist himself together sit. those day husband collection rather responsibility more. spend daughter mr need organization head white.,2023-12-17 04:39:46.513062,7490512776.0,"['#machinelearning', '#coding']",[],['http://example.net'],0,0,4528,3382,1696,864,10470,original,nan,"['artificial intelligence', 'blockchain']",updates,2021-04-09 23:56:47.490497
t257,forward-go-to,u26,probably often listen argue finish. owner hear sign skill. design must partner arm. cut budget conference surface place dog. put force public sea reveal. may seat law trial up option beyond tv. partner necessary choose adult.,2024-03-10 02:37:01.399082,7811161222.0,"['#machinelearning', '#coding']","['@user1', '@user3']",[],0,0,7143,3905,784,342,12174,quoted,t6140892507,"['technology', 'data analysis']",tutorial,2023-03-10 05:41:50.880324
t258,very-become-instead,u26,democratic light next source. attention glass most model police toward open. notice tonight war difference. single character prevent reveal guy relationship. thing stage shake case nor part. keep finish ok sea. budget else most dog.,2024-05-23 07:30:41.050120,nan,"['#ai', '#machinelearning']","['@user1', '@user2', '@user4']",['http://example.com'],0,0,6271,1504,1803,701,10279,quoted,t9410678039,['artificial intelligence'],updates,2019-12-21 23:19:27.846791
t259,hold-head-choose,u26,herself although thank away. speak begin senior fear conference community. condition poor how require economic possible. off account huge attention summer. far college answer order common individual.,2020-02-11 01:57:21.888218,8967976186.0,['#python'],['@user3'],['http://example.net'],0,0,6537,1544,1738,708,10527,quoted,t3061810037,"['cybersecurity', 'artificial intelligence', 'robotics']",news,2022-06-24 01:18:26.231646
t260,analysis-situation,u27,represent dinner wind suffer case garden kind. according population whose sell leg down analysis front. draw know worry cup education activity model. dog lead south compare boy. think at we decade guess one.,2020-11-29 17:47:28.889512,1688032178.0,[],"['@user3', '@user1']","['http://example.net', 'http://example.com']",0,0,1623,4736,1299,70,7728,replied_to,t4344967984,"['artificial intelligence', 'quantum computing']",opinion,2021-10-27 03:31:01.722313
t261,future-stop-serve,u27,dark toward parent skill citizen leave. if sister worker usually although all others. property gas later house. six popular tax little song less west. always modern finally reflect behind seat blue.,2022-02-10 21:23:34.155532,nan,"['#coding', '#machinelearning']","['@user5', '@user3', '@user2']",['http://example.com'],0,0,4699,2649,1982,388,9718,original,nan,[],tutorial,2019-09-20 09:31:07.675192
t262,serious-thought,u27,continue test effort crime find else deep. about whole picture break either history agency. special none true. newspaper weight unit ever in a right.,2021-10-31 13:33:30.348316,nan,[],[],"['http://example.com', 'http://example.net']",0,0,7116,3220,1548,338,12222,replied_to,t3993162590,[],tutorial,2020-07-04 09:06:55.715908
t263,blue-once-image-he,u27,him professional national church look her level. trade outside down large site. level support natural firm own toward. lose crime will study agency stuff. industry loss include partner tend city. back find window live yourself available. party try follow cell.,2022-10-03 12:17:26.663699,5083516317.0,"['#machinelearning', '#python']",['@user1'],"['http://example.org', 'http://example.com']",0,0,1711,4632,1360,66,7769,retweeted,t9982159629,"['data analysis', 'quantum computing', 'artificial intelligence']",review,2021-12-16 18:06:46.319330
t264,lot-go-see-congress,u27,price institution simply eat. board could wait forget support nothing television year. degree role blood always. girl some black tonight. hard red yet commercial group experience. something card will.,2023-04-05 03:29:43.308167,nan,[],"['@user5', '@user4', '@user3']",[],0,0,2562,4515,1584,299,8960,replied_to,t6154465425,['quantum computing'],event,2021-01-05 19:07:51.913828
t265,drop-himself-role,u27,or nor material ball begin us purpose. long fill threat gas ok couple while. late program or collection know. finish morning set wonder thought edge successful. where assume idea real have. office before approach her student.,2024-02-02 09:57:17.769446,nan,"['#machinelearning', '#ai']","['@user1', '@user3']",['http://example.com'],0,0,2904,4626,1191,909,9630,original,nan,[],review,2024-04-10 13:02:26.343162
t266,fire-than-mr-ago,u27,down guy maybe war. name responsibility medical big account bar. eye here west option peace action smile. chance represent wind apply few decade foreign company.,2022-07-07 00:50:43.195775,nan,['#datascience'],"['@user5', '@user2']","['http://example.org', 'http://example.net', 'http://example.com']",0,0,6900,4240,1908,312,13360,retweeted,t7727512697,"['science', 'robotics']",announcement,2020-06-11 17:20:03.585041
t267,create-wall,u27,magazine argue inside race. listen mr executive institution throughout include. modern within born join race join. season quite season mother owner usually enter son. learn yard pay catch stage. end probably none author. stay event event consider hotel action receive.,2020-01-03 12:23:10.304719,nan,"['#ai', '#coding', '#tech']",['@user4'],['http://example.net'],0,0,4796,251,1571,169,6787,retweeted,t2480865948,"['quantum computing', 'data analysis', 'cybersecurity']",news,2022-02-07 16:31:10.058518
t268,though-authority,u27,always business method deep investment per actually. relationship ground new change table number democratic. various state full audience federal. walk mother rule service attention have.,2023-10-03 06:57:48.522956,6966420908.0,['#ai'],"['@user4', '@user2', '@user5']",['http://example.net'],0,0,3155,48,1578,792,5573,replied_to,t5664155199,[],case study,2022-06-30 11:48:37.321117
t269,hand-officer,u27,development discover third finish with account. modern begin meeting sport great hear center. congress power individual develop million pretty work. reality edge somebody send agency. read technology agency new.,2020-04-27 02:47:46.243642,nan,[],[],[],0,0,9652,1685,1983,338,13658,quoted,t1772650051,"['quantum computing', 'artificial intelligence', 'robotics']",announcement,2020-12-18 04:50:39.579640
t270,matter-fact-scene,u27,nice year data stay black. leader professor red age group face teach dog. office camera action form no pick follow. audience amount wind. hour environmental challenge operation all listen.,2021-07-30 14:59:06.730593,8686453952.0,[],"['@user3', '@user2']",[],0,0,8757,710,1266,155,10888,replied_to,t1907382456,"['science', 'quantum computing', 'data analysis']",research,2020-01-12 09:30:47.949010
t271,look-speech-build,u27,fall good create certainly ask message surface. ago power seem include. reach see management offer bill most design heart. throughout picture ago current operation seem oil. mind gas black chance democrat good resource. wife person majority environment source industry none.,2022-04-23 03:52:56.805946,nan,"['#tech', '#datascience']","['@user2', '@user5', '@user3']",['http://example.com'],0,0,5730,3233,732,657,10352,quoted,t5563587805,"['cybersecurity', 'technology']",opinion,2020-10-06 04:42:48.383594
t272,practice-glass,u27,front let experience person. instead no single spend call attack magazine husband. impact later next somebody region some. rich hour man reflect group home. task fish product understand ability who matter customer. image fire glass apply environment.,2024-06-15 17:42:57.760638,nan,"['#ai', '#machinelearning', '#python']","['@user3', '@user5', '@user1']",['http://example.com'],0,0,7286,2908,610,160,10964,quoted,t2781735545,"['blockchain', 'artificial intelligence', 'robotics']",review,2019-12-07 21:18:33.267152
t273,business-manager-my,u27,rate mother artist role mr. risk better himself. operation court memory. reach over decade story each hope. important high develop. film wonder debate senior protect.,2019-11-11 08:34:20.423430,2167620366.0,"['#ai', '#tech', '#machinelearning']","['@user1', '@user4', '@user2']","['http://example.org', 'http://example.com']",0,0,437,3606,563,259,4865,retweeted,t6349969951,['science'],updates,2022-10-12 20:39:31.591085
t274,suddenly-age,u27,doctor take lay there together. see brother growth enter single sell result rate. citizen difference year move difference thought. seem material one service indeed. all him weight mr.,2020-04-18 09:36:57.132111,6948576819.0,['#datascience'],['@user4'],['http://example.org'],0,0,3101,816,14,888,4819,replied_to,t5493434895,"['artificial intelligence', 'science']",case study,2020-08-04 05:08:12.692456
t275,prepare-about,u27,develop politics law or. option back simply heart generation exactly agree. again country serve great fly film. during suggest plant another play particular. quite get catch detail theory necessary beat item. among huge land american receive.,2021-05-28 00:58:03.969234,nan,['#machinelearning'],[],[],0,0,6275,3891,1483,716,12365,quoted,t6964052487,"['quantum computing', 'cybersecurity']",updates,2020-03-09 22:07:14.445509
t276,out-blue-form-form,u27,back dream already night strong accept. since example impact usually democrat. thousand sound thus statement to road present present. yet full mr age activity. rest important baby attack. yes quite health writer child front increase.,2022-11-19 05:24:30.892602,nan,[],"['@user5', '@user3']","['http://example.org', 'http://example.net']",0,0,5387,1791,1590,701,9469,original,nan,['cybersecurity'],interview,2022-02-24 11:12:03.423471
t277,industry-our,u28,idea before own. parent half service hot concern generation. manage red fall people. but there blue politics goal organization range central. section be light serve key. factor hair white board man. between mind about.,2022-06-27 18:33:43.337708,nan,['#coding'],[],[],0,0,7573,17,952,726,9268,retweeted,t2211225411,['science'],announcement,2020-07-29 00:36:38.216249
