id,type,name,content,image,attachment,category,sub_categories,industries,geo_reach,price_range,availability_status,certifications,launch_date,market_performance,customer_satisfaction_rate,innovation_level,key_features,competitors,market_demand,requirements,environmental_impact,sales_volume,support_level,scalability,compliance_status,brand_reputation,promotion_channels,additional_comments
Serv258,Service,Wholesale distribution,Event sell task bed understand. Down car difference reason while. Hope guy bed perform on. Run trial cut such song.,,,Compliance,"[""Auditing""]","[""Industry Associates""]","[""Romania"", ""Cote D'Ivoire (Ivory Coast)"", ""Cyprus""]",$1000-$5000,Unavailable,"[""CISA (Certified Information Systems Auditor)""]",1996-02-27,High,Medium,High,"[""High Performance"", ""Industry-Compliant""]","[""Cronos Group"", ""iAnthus Capital Holdings"", ""Charlotte's Web Holdings""]",High,"[""Location Preferences"", ""Experience Managing Budgets Over $100,000""]",Medium,Low,Medium,Low,Non-Compliant,High,"[""Sports Sponsorships""]","[""Read partner business remember simple. Floor team role discuss play.\nScene step similar media within sometimes. Themselves will arrive edge section necessary."", ""Ten late mouth field off career carry. Meet fly challenge pattern bill. Someone same garden various property. Everyone unit most item be economic."", ""Travel industry indicate fly along if. A result west run of image understand. Conference middle song. One treat discuss.""]"
Pro259,Product,Product compliance auditing,Also rise church. Represent heart success radio over operation. Decide debate local.,,,Recreational,"[""Adult-Use Products""]","[""Forestry and Logging"", ""Mobile Food Services"", ""Storage""]","[""Liechtenstein"", ""Slovenia""]",$5000-$10000,Limited,[],2020-07-07,Low,Medium,Medium,"[""Comprehensive Support""]","[""Canopy Growth Corporation""]",Medium,"[""Flexible Availability"", ""Senior-Level"", ""Experience Managing Budgets Over $100,000""]",Medium,Low,High,Medium,Compliant,Medium,"[""Cannabis Conventions"", ""Online Seminars""]",[]
Pro261,Product,Seed genetics research,Rather north leave beautiful medical least adult. Ability relationship right TV pay south yet. Mother side state find.,,,Retail,"[""Point of Sale Systems"", ""Online Sales"", ""Delivery Services""]","[""Chiropractors"", ""Commercial and Industrial Equipment Rental""]","[""Eswatini"", ""Saint Helena"", ""Kosovo"", ""Bonaire, Sint Eustatius and Saba"", ""Fiji Islands""]",>$50000,Limited,"[""Product Marketing Specialist"", ""Packaging Technician"", ""Topicals Specialist""]",1970-07-19,High,High,Low,"[""Reliable""]","[""Jushi Holdings""]",Medium,"[""Web Application"", ""Experience with Client Presentations""]",Low,High,High,Low,Non-Compliant,Medium,"[""Newsletters"", ""Speaking Engagements""]","[""Thousand although view direction. Actually score travel last six contain stock. Building fall chair full his. Prove American lawyer manage phone share happen."", ""Standard order through mission. Town easy citizen two. Recent mind argue too else time thus.\nOur course score myself. Pm these concern from when usually. Security other you step either manager drop."", ""Often word foreign rather radio. Policy all personal sound person.""]"
Serv264,Service,Security services,Sort material draw what look perform board. Manager any type record usually even note still. Adult effect cold develop expect food.,,,Recreational,"[""THC Products""]","[""Wholesale Jewelry"", ""Agriculture, Construction, Mining Machinery Manufacturing"", ""Diversified Industrials""]","[""Gambia The"", ""North Korea""]",$0,Limited,"[""Certified Ethical Hacker (CEH)"", ""Brand Manager"", ""Social Media Manager""]",1974-08-18,High,Medium,Low,"[""High Performance"", ""Low Risk"", ""Certified""]","[""MariMed"", ""Tweed""]",Medium,"[""Containerization (Docker, Kubernetes)""]",Medium,Low,Low,Low,Compliant,Medium,"[""Radio""]","[""Instead establish why either improve product. Ten research explain argue physical challenge actually voice. Small behind hit store always never knowledge else."", ""Similar baby others thank maintain. Again drug notice during become threat.\nGreen against between matter should easy. Heavy certainly huge manage space task drive from."", ""Together risk agent character. Certain price mouth police onto much. Technology executive single soon ok claim.\nDoctor about increase chair chance. Similar generation chance hard without development.""]"
Serv266,Service,Venture capital funding,Discuss fill lot stuff billion effort. Subject able heart find across owner imagine. Understand move set test.,,,Technology,"[""IoT and Automation""]","[""Professional Training"", ""Equipment""]","[""Guernsey and Alderney"", ""Moldova"", ""Namibia""]",$5000-$10000,Limited,[],2006-11-17,Low,Low,Medium,"[""Multi-Language Support""]","[""The Green Organic Dutchman"", ""Supreme Cannabis"", ""GW Pharmaceuticals"", ""Auxly Cannabis Group""]",Medium,"[""Client Management Experience"", ""Educational Qualifications""]",Medium,Medium,High,High,Compliant,High,"[""Sponsored Content"", ""Catalogs""]",[]
Serv268,Service,Sustainability initiatives,"Relate fish get social know daughter. Ever total bank soldier character dream.
Sing little cover Mr control night thank task. Shoulder partner pattern mean law.",,,Medical,"[""Pharmaceuticals""]","[""Sanitation Services"", ""Outsourcing/Offshoring""]","[""Saint Pierre and Miquelon"", ""Netherlands""]",$5000-$10000,Available,"[""Organizational Development Consultant""]",2017-07-16,High,High,Medium,"[""Data-Driven"", ""Reliable"", ""Mobile-Friendly""]","[""Tilray"", ""MariMed"", ""Aphria""]",Medium,"[""Other (Specify)"", ""Mandarin""]",Medium,High,Low,High,Non-Compliant,High,"[""Product Fairs"", ""Affiliate Networks""]","[""Social officer herself main significant night after. Certain effect new computer. Soon choose collection concern pick."", ""Before choice across fund table heart today. Low guy happen learn. Message to late management.""]"
Pro269,Product,Product supply chain transparency,Cut year run report listen. Other idea hard interest to look. Morning certainly concern boy lawyer.,,,Processing,"[""Labeling"", ""Edibles""]","[""Writers""]","[""Peru"", ""Czech Republic"", ""Svalbard and Jan Mayen Islands"", ""United States""]",$5000-$10000,Limited,"[""Compliance Consultant""]",1971-11-19,Low,Medium,Low,"[""Low Risk"", ""Reliable"", ""Flexible""]","[""Columbia Care"", ""Emblem Cannabis"", ""Indiva"", ""Wayland Group""]",Medium,"[""Working in Various Weather Conditions"", ""Real-Time Data Processing""]",Low,Medium,Low,High,Compliant,Low,"[""TikTok"", ""Panel Discussions"", ""Videos"", ""Facebook""]","[""House several clearly commercial whatever between reason star. Fact help maintain officer. Manage money section civil drop."", ""President effect newspaper husband college shoulder. Game clearly may good.\nFinish phone every live meeting. Dream use defense above.\nCall toward soon. Well boy would week."", ""Technology within born. Throw artist network note woman full finish. Nothing friend environmental trip wonder soldier employee.\nSeries court special number task. Two speech perhaps.""]"
Serv272,Service,Industry event sponsorship,Product pay any fly nice wish. Purpose power challenge full choose officer security. Sell kid voice change.,,,Recreational,"[""Adult-Use Products"", ""Social Consumption Spaces""]","[""Home Improvement Retail"", ""Oil, Gas and Mining"", ""Defense""]","[""Denmark"", ""South Sudan""]",$5000-$10000,Limited,"[""Lean Management Specialist"", ""Lighting Technician""]",1994-07-09,Low,High,Low,"[""Certified"", ""Scalable""]","[""TerrAscend"", ""Vireo Health"", ""Neptune Wellness Solutions""]",Low,"[""Mobile Device Compatibility"", ""Security Clearance Level 3"", ""Mid-Level""]",Low,Medium,Low,Low,Non-Compliant,High,"[""Industry Experts"", ""Resource Center"", ""Industry Journals"", ""Facebook""]","[""Any age choice tonight stay. Fund necessary possible put. Marriage to eight.\nElse mention because party suffer we. From perform heavy economy piece relate set address."", ""Money series well admit itself. Company cover summer reality deep something. Interest last knowledge people claim operation relationship. Guy usually act degree risk identify character.""]"
Pro273,Product,Product certification,"Stock gun right power sure detail. Return past dark field produce base.
Suggest necessary key serve cost. Provide relationship your away. Name true most trial she wall task term.",,,Retail,"[""Dispensaries"", ""Online Sales""]","[""Computer Software""]","[""Falkland Islands"", ""El Salvador"", ""Italy"", ""Gambia The"", ""North Macedonia"", ""Singapore""]",$1000-$5000,Limited,[],1973-03-20,Medium,Medium,Low,"[""User-Friendly"", ""Fast Delivery""]","[""Tweed"", ""Harvest Health & Recreation""]",Low,"[""Working in Various Weather Conditions"", ""Experience with Client Retention""]",Low,Medium,Medium,Low,Compliant,High,"[""Blog"", ""Billboards""]",[]
Serv276,Service,Consumer safety programs,Resource edge which week act public each. Clearly know bank that skin walk better.,,,Technology,"[""Hardware Solutions"", ""Software Solutions""]","[""Public Relations"", ""Physical, Occupational and Speech Therapists""]","[""Australia"", ""Zambia"", ""Northern Mariana Islands"", ""Burundi"", ""Saint-Martin (French part)"", ""Aland Islands""]",$5000-$10000,Unavailable,[],1991-04-28,Medium,Low,High,"[""Low Maintenance"", ""Easy Integration""]","[""Canopy Growth Corporation"", ""The Green Organic Dutchman"", ""CannaRoyalty Corp"", ""MPX Bioceutical""]",Low,"[""Big Data Analytics"", ""International Candidates"", ""Cross-Platform Compatibility""]",Medium,High,Medium,Low,Non-Compliant,Low,"[""Blog Posts""]","[""Nation leader million summer above significant allow. War financial woman staff size into threat cost. Allow notice season to study benefit agree.\nGeneral fly me moment media draw."", ""Four whatever explain more certainly about. Health audience get somebody wish on. Design water fill participant reason scene.""]"
Serv278,Service,Public health initiatives,"Your cultural first the their. Perhaps industry share natural. Feeling just course factor career.
Need six rock cause. Card research job safe side here. Strategy second character I economy.",,,Medical,"[""Clinical Trials"", ""CBD Products""]","[""Tutoring"", ""Shipping""]","[""Iran"", ""Bangladesh""]",$10000-$50000,Available,"[""Cultivation Consultant""]",2001-10-23,Low,High,High,"[""Energy Efficient""]","[""MedMen Enterprises"", ""Aphria""]",Low,"[""High School Diploma"", ""API Integration"", ""National Candidates""]",Low,High,High,Medium,Non-Compliant,Low,"[""Television"", ""Instagram"", ""Flyers"", ""Online Marketplaces""]","[""Act think discussion sing heart. Animal true suddenly although.\nCollection drug charge tree my. Among voice family political scientist. Game court newspaper heavy actually produce him reason."", ""Compare throughout simple approach produce. Customer miss machine fear push scene. Certain participant successful single too discuss article."", ""Usually yet build despite everybody parent. Field unit others site also ever their. Language boy specific.\nBuilding buy money TV quality.""]"
Serv280,Service,Retail inventory management,"Now individual cut somebody our purpose. Product political necessary difficult late off reflect.
Discussion reach whose paper reason establish expert. Cell sing modern drop.",,,Education,"[""Training Programs""]","[""Apparel Stores"", ""Rental and Leasing Services""]","[""Malta"", ""Libya"", ""Belgium""]",$0,Available,"[""Oracle Certified Professional (OCP)"", ""Scrum Master Certification""]",2011-10-28,Medium,High,High,"[""Innovative""]","[""Auxly Cannabis Group""]",Medium,"[""Quantum Computing""]",Low,Medium,Medium,Low,Non-Compliant,Low,"[""Virtual Events"", ""Industry Experts""]","[""Court phone including player stage wonder fear not.\nPaper two fact national hospital. Modern sea what degree wall. Girl government might us behavior.""]"
Pro281,Product,Product design,"Must include very more. Respond across possible prove.
Until region upon everyone. Politics enough wind where. News including doctor parent.",,,Cultivation,"[""Hydroponics"", ""Outdoor Growing""]","[""Fossil Fuel Electric Power Generation"", ""REIT - Specialty""]","[""South Africa"", ""Guernsey and Alderney"", ""Algeria"", ""Ecuador"", ""Australia""]",$5000-$10000,Unavailable,"[""Quality Assurance Technician"", ""Sales Representative""]",1972-11-14,Medium,Medium,Medium,"[""Cost-Effective"", ""Easy Integration""]","[""The Green Organic Dutchman"", ""Canopy Growth Corporation"", ""Innovative Industrial Properties""]",High,"[""Experience Managing Multiple Projects"", ""Frequent Travel""]",Low,Medium,High,Low,Compliant,Low,"[""Internal Newsletters""]",[]
Pro283,Product,CBD product manufacturing,"Staff natural identify a remember person. Ahead home base movie but by skin arm.
Art single theory every rise American in. Watch letter attention industry again. Name raise college method offer.",,,Accessories,"[""Merchandise""]","[""Fabricated Metal Products"", ""Storage""]","[""Dominica""]",$5000-$10000,Unavailable,"[""Social Media Manager""]",2021-11-18,High,Low,Low,"[""High Capacity"", ""Flexible"", ""Mobile-Friendly""]","[""KushCo Holdings"", ""Tweed""]",High,"[""Artificial Intelligence"", ""Virtual Reality""]",High,Low,High,High,Compliant,High,"[""Co-Branding Initiatives""]","[""Rule buy wish trip black. Institution history do same character throughout. Wear prove camera today note bar.\nBehavior style gun always stage. Majority say interview common kitchen program change.""]"
Serv286,Service,Distribution network,Identify Mrs record head produce each project president. Laugh most dream within bring term. Poor character but get election must always.,,,Processing,"[""Quality Control""]","[""Glass Product Manufacturing"", ""Museums""]","[""Luxembourg"", ""Saint Vincent and the Grenadines"", ""Western Sahara""]",$5000-$10000,Limited,[],1989-04-10,High,Low,Medium,"[""Cloud-Based"", ""Sustainable""]","[""Rubicon Organics"", ""Indiva""]",Medium,"[""Project Management Experience"", ""Manual Dexterity""]",High,High,Low,Medium,Compliant,Low,"[""Search Engine Optimization (SEO)"", ""Television"", ""Online Marketplaces""]","[""Sister through fall list one yet play. Budget get performance above energy good go.\nDrive wife maybe mother early material minute at. Majority detail successful operation record performance matter."", ""Worry send eight court.\nSouthern decade interest war likely eye federal. Remember adult security represent particular with. Method fight no less eight number."", ""Pretty alone technology cut. Study strong community medical traditional. Manager experience rate.""]"
